Employee_ID,Employee_Name,College_Degree,Department,Job_Role,DMC_Campus,Email,Phone_Number,Performance_Rating
149577,RICHARD TURNER,Human Resource Management,Marketing,PRODUCT MANAGER,Main,MIGUeLFraziER@ExAMplE.cOM,9466809132,1
838824,TERRY LEWIS,Accountancy,Admin,sOFTwARe engiNEeR,Main,autumn06@example.org,9120395900,4
863384,mrs. kathryn alexander,Computer Science,Operations,software engineer,Main, michaelli@example.org ,9754564485,4
751331,shane roberts,Business Administration,Admin,Teacher,Lubao,Burgesschristian@Example.Org,9295287801,3
483663,donna payne,Engineering,Operations,Research Assistant,Main,Nicole30@Example.Com,9752793154,2
181520,PATRICK FLETCHER,Engineering,Admin, HR Specialist ,San Fernando,Ericgrimes@Example.Com,9938078898,2
675558,Phillip Flores,Psychology,Admin,Software Engineer,Main,gregorykevin@example.org,9690316594,3
430384,BRYAN CLARK,Psychology,Tech,Teacher,Main,kLINedaNielLe@exAmPle.nEt,9616382459,3
131052, Lawrence Jones ,Information Technology,Admin,Hr Specialist,Main,annpope@example.com,9858821281,3
788708, Collin Sanchez ,Computer Science,Operations, Teacher ,Mexico,Morenoalejandro@Example.Com,9590437864,2
530688,Eric Vega,Engineering,Operations,Hr Specialist,Porac,JereMIah20@example.oRg,9165308697,1
945539, Daisy Reyes DVM ,Business Administration,Tech,hr specialist,Santo Tomas,jamesbaker@example.com  ,9951613451,5
997590, Shannon Davis ,Accountancy,HR,pROJEcT mANagER,Main, aturner@example.net ,9746767054,5
555939,ANGELA KEITH,Education,Tech,data analyst,Lubao,Andrea46@Example.Net,9988307890,4
161651, Rose Peck ,Communications,R&D,marketing associate,Candaba,jeNNIFEr50@EXaMPlE.Com,9116854169,5
227053,meLisSa bROwN,Engineering,Operations,Data Analyst  ,Mexico,BREANNA69@EXAMPLE.COM,9254961612,2
530322,Gregory Barnett  ,Communications,Admin,hr specialist,Candaba,ssummers@example.net  ,9147081398,5
193913, Paula Griffin ,Human Resource Management,Operations,Software Engineer,Main,GorDOnmIChAeL@exaMpLe.net,9456381852,4
881129,Kimberly Moyer,Information Technology,R&D,MArketiNG assOcIate,Candaba,MARTINEZZACHARY@EXAMPLE.ORG,9746902977,5
409473, Nicolas Osborn ,Computer Science,Finance,REseArch AssISTanT,Lubao,wILLiamsAnDErS@examPLe.Org,9436278994,1
406391,LAUREN GONZALEZ,Human Resource Management,HR,TEACHER,Porac,Michael48@Example.Com,9681567237,2
691529,Jason Garcia  ,Computer Science,Operations,prodUCt mANAgeR,Main,JDAY@EXAMPLE.NET,9435834817,3
857382,KELSEY MOON,Business Administration,Operations,ResEArcH ASSIStANt,Main,KWILLIAMS@EXAMPLE.ORG,9464422308,2
478333,Tyrone Phillips  ,Accountancy,Operations,data analyst,Apalit,lgarrison@example.net,9219845839,1
621445,KIMBERLY NEWMAN,Education,Tech,Marketing Associate  ,Main,Plee@Example.Com,9812971105,2
900344,amy martin,Psychology,Admin,ProjEcT MANaGer,Apalit, igarcia@example.net ,9194921608,4
160498, Jeff Moore ,Information Technology,Tech,Project Manager  ,Main,Thomas15@Example.Com,9866441869,2
875766,pHillIp chen,Communications,HR,TEACHER,Main,hfischer@example.org,9140940827,4
222668,karen frank,Communications,Operations,SOFTWARE ENGINEER,Main,RShARP@Example.CoM,9233857931,5
528659,alfred turner,Accountancy,Marketing,Marketing Associate,Main,Marymcintyre@Example.Org,9614296339,3
138647, Richard Compton ,Computer Science,HR, Teacher ,Mexico,Markhouston@Example.Org,9876405903,1
440089,Amanda Mclean,Communications,R&D,Product Manager,Main, petersonnatalie@example.net ,9532853069,5
162094, Allison Carlson ,Education,Admin,SOFtWARE ENgINeeR,Main,osanchez@example.org  ,9134233137,5
428859,pamela smith,Engineering,Admin,Data Analyst,Porac,aMANda00@ExAMPLe.coM,9912127499,5
159183, Gina Zavala ,Education,R&D,HR SPECIALIST,Lubao,williamssharon@example.org,9260197171,5
955877,DaNIeL FLoYD,Information Technology,HR,PRoDucT maNAgEr,Porac, andrew74@example.org ,9556020850,4
899246,Keith Lowery  ,Communications,Admin,TeacHeR,Candaba,jacksondawn@example.com,9814731596,3
316785,GREGORY ARNOLD,Human Resource Management,HR,Research Assistant,Candaba,MARTINEZJOSHUA@EXAMPLE.NET,9933314638,3
205250,brittney fernandez,Human Resource Management,Admin,Data Analyst,Porac,OcOnNOrhEatHER@eXaMplE.org,9892564599,2
453946,ronald ruiz,Communications,Marketing,proDucT MANager,Lubao,JOSEPH72@EXAMPLE.COM,9776632407,4
251886,Crystal Turner,Communications,Marketing,hr specialist,Candaba,griffithalexandra@example.com,9655473483,2
563817, Jennifer Warren ,Psychology,Finance,SYSTEM ADMINISTRATOR,Santo Tomas,timothy71@example.org,9721487332,3
371920,joHn wEbB,Communications,Operations,software engineer,Lubao, eric38@example.com ,9640706043,5
627445,jessica nichols,Communications,Tech,Finance Officer,Main, james53@example.com ,9950737352,2
614829,ERIC OLSEN,Information Technology,R&D,system administrator,San Fernando,carsonandrea@example.org  ,9961334246,2
528018,JasoN GReEn,Business Administration,HR,software engineer,Main,VaZquEzLaNcE@examPle.ORG,9646645389,2
297778, Kristen Nash ,Accountancy,Finance, Marketing Associate ,Lubao,briana82@example.com,9713788996,3
982573, Becky Bates DDS ,Communications,HR,prodUCT mAnAGer,Apalit, ellisamanda@example.com ,9517178319,2
287690,SHANNON LEWIS,Psychology,R&D,teacher,Apalit,UHOPKINS@EXAMPLE.COM,9854777149,5
904145,LEAH MCNEIL,Education,Tech,Research Assistant,Main,jameS24@ExAMpLe.Net,9532355495,1
530680,TayLoR sANtOs,Business Administration,Tech,HR SpeciAList,Candaba,elliottchristopher@example.org,9957049706,3
827620,PatRicK SEXTOn dDS,Computer Science,R&D,product manager,Mexico,bGRIffIn@example.Org,9432514148,4
142995,janet thomas,Human Resource Management,R&D,MarkETINg ASsOciaTE,Main,jessiCaoLiVER@EXaMPLE.NEt,9583022616,5
197112,ANDREW SHERMAN,Accountancy,Operations,TeACHEr,San Fernando,brandon19@example.org,9658458396,4
154412,susan alvarez,Education,R&D,Finance Officer  ,Main,ASHLEYFRAZIER@EXAMPLE.ORG,9160250201,4
653536,KATHLEEN SMITH DDS,Education,R&D,software engineer,Main,Mortonraymond@Example.Org,9980786157,1
784257,STACY CHEN,Political Science,Finance,product manager,Main,DONALDSONFERNANDO@EXAMPLE.ORG,9349252066,5
514024, Kelsey Johnson ,Communications,Operations,Project Manager  ,Santo Tomas,ethan35@example.com,9884135011,4
242899,MichAEl RIvERA,Engineering,Finance,projecT ManaGeR,Main, gabrielle97@example.com ,9394929071,2
249843,ThomaS roMero,Political Science,Finance,TEACHER,Main,KENNETH79@EXAMPLE.ORG,9632926287,4
286976,LIsA FrEEmAN,Business Administration,Tech,tEaChER,San Fernando,ScoTT20@eXAmPle.NeT,9763449370,5
155846,Charles Ryan,Human Resource Management,Admin, Marketing Associate ,Main,WENDYREED@EXAMPLE.ORG,9580339374,4
755110,YOLaNDa rOGerS,Communications,Operations,Hr Specialist,Mexico,zfritz@example.org,9382835589,4
577927, Clifford Walsh ,Psychology,HR, Teacher ,Main,Moorethomas@Example.Net,9974632514,1
697855,Dr. Debra Anderson,Information Technology,Finance,product manager,Main,Suzannesmith@Example.Net,9224000493,4
711122,Ashley Baker,Psychology,R&D,data analyst,Main,whitemakayla@example.com,9610399301,4
330833,Jimmy Baker,Accountancy,Operations,data analyst,San Fernando,KSHAW@EXAMPLE.COM,9650884255,2
352472,JUAn midDleton,Human Resource Management,Admin,tEaCHEr,Main,nathan77@example.net,9745483749,4
860010,mary allen,Education,Marketing,System Administrator,Apalit,garrett97@example.net  ,9891433417,1
316702,JENNifER tAylOr,Psychology,R&D,hr specialist,Lubao,andersoncameron@example.net,9812477951,4
574203,IAN THOMPSON DDS,Accountancy,Marketing,HR SpecialIst,Mexico,ElizAbeTh53@exampLe.nET,9212515542,2
557871,Amy Rodriguez,Business Administration,Operations, Research Assistant ,Main,blairjessica@example.org  ,9410396861,2
888789,beth martinez,Psychology,Tech,TEACHER,Santo Tomas,ana27@example.org,9840627665,3
494123,AMBER JOHNSON,Computer Science,Finance,SYSTEM ADMINISTRATOR,Santo Tomas,lsmith@example.net,9998704040,4
963476,beth evans,Political Science,R&D,tEAChEr,Porac, nrice@example.org ,9494341171,4
455794,Terry Hooper,Psychology,Operations, Finance Officer ,Main,NICHolAsaCeVeDo@EXampLe.cOM,9478725333,2
438146, Shannon Alvarez ,Accountancy,Tech,MARKETING ASSOCIATE,Main,amy15@example.com  ,9574109171,2
772599,brEnDAn wIlliaMs,Information Technology,Operations,Data Analyst,San Fernando,CrysTaLNELson@exAMPLE.ORg,9672809387,4
350991,KATRINA HOWARD,Psychology,R&D,tEAcheR,Lubao,Tracy04@Example.Com,9290430330,5
362565,mr. joseph andrews,Accountancy,Admin,finance officer,Main,rhernandez@example.org  ,9196577551,5
489367,sAmUEl mCDONAlD,Information Technology,Operations,TEACHER,Apalit, rachel55@example.org ,9551429131,1
969390,COLIN WARREN,Communications,Finance,PRODUCT MANAGER,Candaba,uwood@example.com  ,9195180817,2
772357, Mr. Michael Moore ,Information Technology,Tech,Teacher  ,Apalit,WILLIAMSJOSHUA@EXAMPLE.NET,9822004251,4
338548,Pamela Flynn  ,Political Science,HR, Software Engineer ,Apalit,nbAnkS@exAmPle.OrG,9661173862,5
897431,JESSICA WILLIS,Business Administration,R&D,Finance Officer  ,Main,AUDREYDAVIS@EXAMPLE.COM,9770688981,2
785961,Jennifer Gregory,Engineering,Operations,hr specialist,Porac,josephbrennan@example.com,9117863122,4
631280,WeNdy bRADy,Political Science,Operations,Finance Officer,Main,Rebecca30@Example.Com,9739954464,5
296813,Jeffery Cisneros,Engineering,HR,data analyst,Main,Sotorodney@Example.Com,9181418939,1
194071, Heather Figueroa ,Engineering,R&D,hr specialist,San Fernando,Lesliecooper@Example.Net,9931617411,3
982888,KIMBERLY GRAVES,Accountancy,Marketing,Project Manager,Main,SHEPHERDKELLY@EXAMPLE.COM,9229117398,2
688162,Stacey Morris,Education,Admin,teAcher,Main,fcarroll@example.com,9152057158,5
315755,JOhN dAvIs,Communications,R&D, System Administrator ,Apalit,lindamills@example.com,9217733341,3
616082, Lydia Campbell ,Accountancy,HR,project manager,Candaba,colecheryl@example.org,9771541548,3
150922,michelle bailey,Human Resource Management,Marketing,Project Manager  ,Main, sramirez@example.org ,9480014443,3
891141,Angela Green,Communications,R&D,pRoDUCt mAnager,Santo Tomas,saNcHEzRYAn@eXAMPLe.NeT,9916467210,1
244971,william jones,Communications,Marketing,system AdMINIStratOR,Santo Tomas,Michaeltaylor@Example.Net,9499416272,3
277183,TINA MANNING,Psychology,Finance,research assistant,Apalit,CURTIS47@EXAMPLE.NET,9270652438,5
268339,suSan cLaRK,Business Administration,Operations, Marketing Associate ,Apalit,ishelton@example.net  ,9639867469,2
998729,jamiE miLleR,Education,HR,Finance Officer  ,San Fernando,dmata@example.net,9974940791,1
587539,APRIL SCOTT,Communications,R&D, Research Assistant ,Candaba,Ryanhickman@Example.Net,9447119383,4
750384,Christopher Lawson,Engineering,R&D,FINANCE OFFICER,Main,Ayerstheresa@Example.Org,9541116210,1
357022,Frederick Estrada,Computer Science,Operations,Data Analyst,San Fernando,DEREK52@EXAMPLE.NET,9457142197,5
721802,OmAR joHnsON,Engineering,Tech,Research Assistant,Lubao,ZCURTIS@EXAMPLE.NET,9552645075,4
422735,SHAWNA MORAN,Accountancy,Marketing,SOFTWARE ENGINEER,Main,jayochoa@example.org  ,9133127568,3
597657,Mark Young,Information Technology,Operations,research assistant,Santo Tomas,jeffreyarnold@example.org,9918173693,5
102850,DANIEL CAMPOS,Engineering,Tech,DATA ANALYST,Main,mENDOZaDANA@exaMpLe.NEt,9433747780,2
828063,Timothy Brown  ,Psychology,R&D,FiNAnce OfFiCer,Main,Sheilajones@Example.Com,9123439483,5
316425,Laura Martinez,Computer Science,Operations,SysteM AdmINisTrAtor,Santo Tomas,Hunteric@Example.Org,9441679507,5
528729,MELISSA PAUL,Education,Operations,sySTeM aDmINisTRATor,Apalit,YmiLLeR@ExamplE.Com,9411643079,3
775514,CASSANDRA JOHNSON,Business Administration,Operations,PROJECT MANAGER,Santo Tomas,Brandon65@Example.Net,9699449489,2
931103,david snyder,Information Technology,Operations,teacher,Main,zporter@example.org,9395504143,2
483697,JEFFREY CARDENAS,Political Science,R&D,PRODUCT MANAGER,Main,sarahsantiago@example.com  ,9593301118,3
114975,mr. francisco francis,Computer Science,Operations,DATA ANALYST,Porac,Xpearson@Example.Org,9242204798,2
999851,Alan Warren,Engineering,R&D,TEACHER,Main,chase00@example.com  ,9825277071,5
465315,Mary Robertson,Accountancy,Admin,Project Manager  ,Main,chloe32@example.com,9394546394,5
288839,Dawn Robbins,Computer Science,Marketing, Software Engineer ,Main,Angela33@Example.Org,9721532747,2
387499,Diana Brown,Accountancy,Operations,SOFTWARE ENGINEER,Main,williamswendy@example.com,9163050884,4
420780,kimberly wilkerson,Computer Science,Admin,Hr Specialist,Main,melindaanderson@example.org,9929628645,5
443527,Vanessa Henson,Communications,Tech,Marketing Associate,Main,MCKINNEYJENNIFER@EXAMPLE.COM,9866474644,3
972239,KELLY GIBSON,Computer Science,Marketing, Project Manager ,San Fernando,Mwood@Example.Org,9779948500,3
199096,THomaS HiCKs,Business Administration,Operations,data analyst,Candaba,Bsnyder@Example.Org,9431822951,3
683028,elIZabEtH PaRks,Human Resource Management,Operations, Marketing Associate ,Main,KELSEY21@EXAMPLE.COM,9361680854,2
783993,HENRY VILLA,Communications,Operations,Teacher  ,Santo Tomas,IBARRASHANNON@EXAMPLE.ORG,9649407594,5
710647,lIsa VaRgaS,Accountancy,Operations,TEACHER,Main,JMILLER@EXAMPLE.COM,9537310651,5
402811,WILLIAM NUNEZ,Accountancy,Marketing,Finance Officer,Lubao,wIlLIAm17@ExAmpLe.Com,9713254184,5
824565, Shannon Rivers ,Computer Science,Marketing,TEACHER,Main,pittsjonathan@example.org,9211007588,4
344856,thomAs beLTrAn,Business Administration,HR,PROJECT MANAGER,Mexico,Angelaowens@Example.Org,9814172518,2
466337,HeNRY dAVis,Communications,Operations,SYSTEM ADMINISTRATOR,Apalit,SMITHRUBEN@EXAMPLE.COM,9574796884,5
300541,debra scott,Human Resource Management,HR,marketing associate,Mexico,XvASQuEZ@exAMple.Net,9136835848,3
169845,ALEXIS LUTZ,Engineering,Admin,RESeArCH asSiStant,Mexico,scottriley@example.net,9419321982,5
134126,rOBERTO RomAN,Education,R&D,SOFTWARE ENGINEER,Main,Wmiller@Example.Net,9426567139,5
678587,CLAIRE KELLY,Business Administration,Admin,Marketing Associate  ,Candaba,ayalasandra@example.net,9454338569,4
798735,SAMANTHA HERNANDEZ,Computer Science,HR,FINANCE OFFICER,Main,deREk22@EXaMPlE.NeT,9242200531,4
393582,KRiStY keNT,Education,Finance,SOFTWARE ENGINEER,Candaba,bailey45@example.com  ,9173348326,5
183799,Carlos Hensley  ,Psychology,Admin,Research Assistant,Mexico,Eric66@Example.Org,9795005563,5
795534,EMILY FREEMAN,Human Resource Management,Operations,SYsTem ADmIniSTrAtOr,Main,Albert56@Example.Net,9578651860,1
407639,KRISTI SMITH,Accountancy,Tech, Product Manager ,Main,kimgarza@example.com,9222411355,5
697924,Sarah bRoWN,Communications,Admin,Research Assistant  ,Santo Tomas,Gward@Example.Com,9567240225,1
289069,dOUgLas hARt,Education,Admin,DATA ANALYST,Porac,Keithsaunders@Example.Net,9462065132,5
213637,MR. TylEr sMitH,Education,R&D,Research Assistant,Main,alyssagibson@example.org,9222375278,5
504305,Sharon Woodard,Engineering,Operations, Finance Officer ,Lubao,aMBErWhITe@ExAmPLE.Com,9938835696,2
725204,Timothy Thomas,Business Administration,HR,MARketInG asSocIatE,Apalit,eileen80@example.com  ,9816751604,2
313314,ASHLEE PARKER,Communications,Tech,Hr Specialist,Main, michaelkeith@example.org ,9234319708,1
762210, James Jacobs ,Education,R&D,FinANCe OFFicER,Main,Cwall@Example.Org,9759556192,4
883755,Mark Klein,Human Resource Management,Tech,Hr Specialist,Porac,LAura22@ExAmpLE.org,9425867442,5
365263,Lisa Riley  ,Accountancy,HR,system administrator,Mexico,garCIAaLySSa@EXAmplE.coM,9718450439,5
877134,Carrie Davis,Psychology,Marketing,markEtInG aSsoCIAte,Porac,meAdOWSdaVId@ExAMPle.Net,9788247976,4
653026, Daniel Hernandez ,Computer Science,Admin,MARKETING ASSOCIATE,Main,mARgareTHAyEs@ExAmplE.neT,9156792996,2
483286,ANnetTE CaNnON,Computer Science,Finance,data analyst,San Fernando,aMBeR16@EXamPLE.ORG,9448925020,1
217772,thomas barrera md,Psychology,R&D,SOFTWARE ENGINEER,Main,vclay@example.com,9535734363,3
575804,janet chapman,Education,R&D,Software Engineer,Mexico,ASHLEYPORTER@EXAMPLE.NET,9787564499,3
582612,eric weber,Business Administration,HR,Research Assistant,Candaba,cheryl98@example.net,9873751023,5
912446,mr. jason stone,Information Technology,Marketing,soFtWARe enGinEer,Porac,adAmHiggiNs@exAMplE.OrG,9765008042,1
906948,Danielle Roth,Engineering,Operations, HR Specialist ,Candaba,Hillsharon@Example.Com,9226573967,4
918225,dEreK rAMirez,Psychology,Operations,RESEArch asSiStANT,Main,Laurawatson@Example.Com,9340053332,3
261818,Stephanie Taylor,Business Administration,R&D,system administrator,Mexico,yorTiZ@eXAMple.coM,9186533747,3
887367,MARIA MITCHELL,Psychology,Tech, System Administrator ,Main,contrerassamuel@example.org,9431562190,4
819199,hAley ThOMAS,Business Administration,Finance,Hr SPeCIALIst,Main,hodgesdevin@example.net,9494583756,4
111616,rodney stevens,Human Resource Management,Tech,PRODUCT MANAGER,Mexico,RYAN12@EXAMPLE.COM,9966786709,3
436024,FELICIA GRAVES,Human Resource Management,Marketing,SOFTWARE ENGINEER,Apalit,jamesfrank@example.com  ,9910902590,2
694105,GERALD SMITH,Information Technology,Finance,Hr Specialist,Candaba,JOsHUa88@exaMple.ORg,9781924474,4
946193,jUaN ARNold,Human Resource Management,Marketing,Marketing Associate  ,Main,jadestevens@example.net,9980407972,4
331237,ERIN SAVAGE,Psychology,Tech,RESEARCH ASSISTANT,Main,WCalDerOn@ExAmPle.com,9868503702,1
227014,Matthew Jackson  ,Business Administration,Admin,System Administrator  ,Main,COBBROBIN@EXAMPLE.ORG,9325426085,2
248634,SYDNEY STEELE,Political Science,HR,fInAncE ofFiCer,Main,carl74@example.com,9360709229,2
938239,Brad Hobbs,Human Resource Management,Finance,System Administrator,San Fernando,wsmith@example.org,9712551417,5
117950,dorOthy ThoMAS,Business Administration,Operations,pRojeCt MAnaGEr,San Fernando,Mmercer@Example.Net,9363482217,2
720108,adRiENne brAnCH,Accountancy,R&D,FinAnce OfFICEr,Main,dsoto@example.com  ,9337548771,4
993542,Kelly Parker,Human Resource Management,Admin, Data Analyst ,San Fernando,Jane60@Example.Net,9759236426,5
760694,Mark Rodriguez,Psychology,Operations,HR SPECIALIST,Main,zsanchez@example.org,9291941328,5
110210,nina berry,Accountancy,Tech,product manager,Main,Slloyd@Example.Org,9681423110,2
952718,Jose Meyer,Political Science,R&D,FINANCE OFFICER,Main,TURNERMARY@EXAMPLE.NET,9668183704,3
242086,Vincent Rodriguez,Communications,Operations,Finance Officer,Main,davidchavez@example.org,9673977749,5
674990,karen gordon,Psychology,Finance,TeACHeR,Main,fuenteswendy@example.com,9911870282,4
649595, David Cervantes ,Human Resource Management,Marketing,Project Manager,Mexico,JERRYSTONE@EXAMPLE.COM,9961121334,2
781440, Anne Stanley ,Education,R&D,Marketing Associate,Lubao,tpham@example.net,9593554912,5
607461,Melissa Kennedy,Psychology,Tech,HR SpEcIaLisT,Candaba,Michaelwade@Example.Com,9372552073,1
822883,MICHELLE PEREZ,Human Resource Management,Operations,TEACHER,Porac,CCruz@exAmplE.COM,9496685746,2
694643, David Cantu PhD ,Communications,HR,Teacher,Main,OMARTINEZ@EXAMPLE.ORG,9762967063,2
232385,ALICIA HERRERA,Computer Science,R&D,pRoDUCt Manager,Main,ashley65@example.net,9368126411,3
255054,Jeremy Haas,Accountancy,Marketing,research assistant,Main,CarriLLOJErEMIah@exAMPLE.Org,9963213983,3
267659,diana norman,Psychology,HR,Finance Officer,Mexico,ashlee11@example.org,9861478573,1
374300, Nancy Harvey ,Engineering,Finance, HR Specialist ,San Fernando,JAREDJOHNSON@EXAMPLE.ORG,9684490195,5
379970,jennifer weiss,Psychology,R&D,REsearcH AssiStanT,Main,mayamanda@example.net,9892129205,2
345244,LAURA BRANCH,Information Technology,Marketing,System Administrator  ,Main,ILEWIS@EXAMPLE.ORG,9332696227,3
336072, Mr. David Dyer ,Communications,Admin,Finance Officer,Main,MICHAEL86@EXAMPLE.NET,9215481241,1
532042,SHANNON SMITH,Human Resource Management,Finance,Finance Officer  ,Main,lucas85@example.org,9772756341,1
210193, Justin Robles ,Human Resource Management,Tech, Teacher ,Lubao,nolannatalie@example.org  ,9656553573,1
165846, Stanley Savage ,Information Technology,Marketing,Hr SPECiAliST,Apalit, kellyanthony@example.com ,9682400771,1
116158,LAURA MYERS,Computer Science,HR,Product Manager,Santo Tomas,Johncastro@Example.Org,9453282381,4
102237,diaNa bRIGgS,Human Resource Management,R&D,data analyst,San Fernando,nicoleburns@example.net,9964206047,1
183042,ChArLEs fLORes,Computer Science,Marketing,DATA ANALYST,Main,JENnyHaLL@ExAmPle.CoM,9769203161,4
652486,MELISSA DUNLAP,Engineering,Tech, Finance Officer ,San Fernando,hesskelli@example.com,9255127395,4
948535,Donna Kim,Business Administration,R&D,Project Manager,Main,Brittany64@Example.Net,9346210926,4
648925,Elizabeth Ortiz  ,Education,Operations,Software Engineer,Candaba,ginaalvarez@example.org,9924391164,4
677220,LISA SMITH MD,Communications,Admin,product manager,Mexico,Maryschneider@Example.Com,9523622200,4
993382,jILLIaN WeLlS,Accountancy,Tech,SOFTWARE ENGINEER,Main,Marshjeffery@Example.Com,9915146073,5
937768,dEbORAH HarriS,Business Administration,Tech,product manager,Main,Youngtammy@Example.Com,9319636706,4
316444,aNn WIllIamS,Communications,HR,DATA ANALYST,Main,david74@example.org,9811009897,3
364243,Amanda Martinez,Engineering,Marketing,MARKETING ASSOCIATE,Main,WWATSON@EXAMPLE.ORG,9430030197,1
288300,manUel moLINA,Political Science,Admin,Research Assistant,Porac,Cclay@Example.Com,9322171120,4
603404,joseph price,Psychology,Tech,reSEaRCH Assistant,Candaba,Charles40@Example.Net,9879416531,5
724832,KAREN JOSEPH,Human Resource Management,Finance,research assistant,Main, brivera@example.com ,9435804325,5
131042, Leah Hartman ,Psychology,Finance,Marketing Associate,Main,megan22@example.net  ,9748287279,4
190791,cASEy BusH,Accountancy,Admin,FINANCE OFFICER,Main,william48@example.com  ,9867381728,3
181411,lAuRA lIN,Education,Tech,PRODUCT MANAGER,Main,bookerscott@example.com,9290237857,3
263877, Heather Taylor ,Engineering,Tech,DATA ANALYST,Main,jONaThan55@exAmpLE.ORG,9438767765,4
185807,Allison Cox  ,Computer Science,Admin,research assistant,San Fernando,BLAKE76@EXAMPLE.ORG,9793368155,3
524184,kevIn wIllIAmS,Education,HR,REseARcH ASSiStanT,Porac,ySchrOEDER@ExAMPle.nEt,9220957304,4
290739,KEllY alLEN,Communications,Marketing,Finance Officer  ,Main,HAYESWILLIAM@EXAMPLE.NET,9138883032,4
307582,MAry DAY,Computer Science,Finance,research assistant,Main,oCHOAroBeRt@examPle.NEt,9352940320,1
940897,Juan Watts  ,Education,Admin,product manager,Apalit,stevensonvanessa@example.com  ,9738010457,3
534720, Keith Martinez ,Communications,HR,MARKETING ASSOCIATE,Main,robrien@example.org,9787484349,3
318447,rOgeR greeN dvM,Education,HR,prOjECt MANAgEr,Main,WillIAMSSTephaNie@eXAmpLE.net,9328599811,2
336547,YOLANDA LOPEZ,Accountancy,Admin,hr specialist,Main,mIcHelLe92@eXamPLE.nET,9689856459,3
291004,ROBERT GONZALEZ PHD,Computer Science,Admin,SYSTEM ADMINISTRATOR,Main,Thompsonelizabeth@Example.Com,9769712801,1
714169, Patricia Roth ,Accountancy,Tech,project manager,Main,crawfordvirginia@example.com,9936193668,4
743371,Sylvia Ashley,Engineering,Marketing,Marketing Associate,Main,Asmith@Example.Net,9921184853,4
440335,joshua hays,Engineering,Marketing,marketing associate,Main,bpowers@example.org,9384778316,5
124765,Michael Lee  ,Communications,Admin, System Administrator ,Mexico,dawsonmichael@example.net,9954471738,1
721016,sean stone,Education,Finance,TEaCHEr,Main,andersonwilliam@example.org,9872304430,2
522180,juSTIN BatES,Information Technology,Tech, Product Manager ,Santo Tomas, lorichambers@example.org ,9115584876,1
408229,keNneth RichArDSOn,Computer Science,Admin,pROJECt MANaGEr,San Fernando,tAYlOrJAsoN@examPLe.coM,9180904798,1
759825,jared dominguez,Human Resource Management,Admin,System Administrator,Santo Tomas,AESCOBAR@EXAMPLE.COM,9258877927,5
465318,Marc Clay,Psychology,Tech,System Administrator,Main,heatherrush@example.org,9711695192,5
372029, Stephen Haynes ,Human Resource Management,Admin,SoftwAre ENGiNeer,Main,MARTINEZWILLIAM@EXAMPLE.ORG,9545144143,1
448303,MICHAEL MARTINEZ,Education,Admin,finance officer,Main,Alvin76@Example.Net,9764649273,1
557866,angel collins,Human Resource Management,R&D,PRODUCT MANAGER,Candaba,saundersrebecca@example.org,9724284173,1
849861,Michael Hansen,Business Administration,Tech,SOFTWARE ENGINEER,Apalit,wilsOnmArIa@EXAmple.ORg,9180857070,4
917623,maRgAREt rObinsON,Education,R&D,Finance Officer  ,Apalit,jennifer23@example.net  ,9422012616,2
285102,KAtHleeN bURton,Communications,Admin,Data Analyst  ,Apalit,JaMEsFErgUSOn@eXAMPLe.org,9439346417,2
466039,matthew turner,Computer Science,Marketing,TEACHER,Candaba,Linda62@Example.Net,9431552000,4
712669,doNna PaYne,Business Administration,Finance,ProdUCt mANAGEr,Mexico,morrisrobert@example.com  ,9125582644,4
875502,Joshua Contreras  ,Business Administration,Admin, Project Manager ,Apalit,YVONNE10@EXAMPLE.ORG,9782858707,5
361672,Madeline Young  ,Computer Science,HR, Teacher ,Main,PhAmpATricK@eXaMPLe.nEt,9627551051,3
949230,WILLIAM NICHOLS,Engineering,Admin,System Administrator,Lubao,WSmiTh@eXAMPLE.coM,9683549417,4
628515,Paige Lopez,Business Administration,R&D,system administrator,Apalit,Shane73@Example.Net,9170303008,2
123179,Gloria Mccullough,Business Administration,Admin,System Administrator,Apalit,bbishop@example.com,9156730487,5
610970,Joan King  ,Engineering,Marketing,marketing associate,Main,aNNEtTEpatterSON@ExAmpLE.CoM,9484352956,1
580892, Matthew Obrien ,Communications,R&D,SOFTWARE ENGINEER,Main,RLAWRENCE@EXAMPLE.ORG,9688693678,3
465383,ETHAn LaMBErT,Business Administration,Operations,MarKEtIng ASsOcIATE,Lubao,normanchad@example.net  ,9792954229,5
314396,Megan Casey,Engineering,Operations,Product Manager  ,Mexico,pmccarty@example.org  ,9657786465,2
251455,Lindsey Morrison,Communications,R&D,system administrator,Lubao,MMARTIN@EXAMPLE.NET,9493729221,3
647875,john holland,Computer Science,Admin,RESEARch AsSIstaNt,Apalit,ROBINSONSANDRA@EXAMPLE.NET,9919508737,1
615160,AnGELA FeRGUson,Information Technology,Finance,pRojEcT mAnAGER,Porac,kbates@example.net  ,9779831409,1
674604,SHERRY HOLMES,Human Resource Management,Admin,FInANce offICeR,Main,edward88@example.net,9360872506,1
649318,Todd Hicks,Accountancy,Finance,PRODUCT MANAGER,Main,Kristen01@Example.Org,9364654460,3
883091,PHilIP MIlLer,Education,Marketing,HR SPECIALIST,Main,YDAVID@EXAMPLE.COM,9518597541,4
